TrialNumber,SubjectID,Scene,RefFilename,RefPath,LeftCondition,LeftFilename,LeftMetric,LeftLevel,LeftPath,RightCondition,RightFilename,RightMetric,RightLevel,RightPath
181,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:reference,bistro_exterior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:judder_level2,bistro_exterior/judder/level2/video0.rgb,judder,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/judder/level2/video0.rgb
182,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:judder_level0,zeroday/judder/level0/video0.rgb,judder,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/judder/level0/video0.rgb,zeroday:temporal-resolution-multiplexing_level1,zeroday/temporal-resolution-multiplexing/level1/video0.rgb,temporal-resolution-multiplexing,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/temporal-resolution-multiplexing/level1/video0.rgb
183,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:duration_flicker_level0,bistro_exterior/duration_flicker/level0/video0.rgb,duration_flicker,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/duration_flicker/level0/video0.rgb,bistro_exterior:stutter_level2,bistro_exterior/stutter/level2/video0.rgb,stutter,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/stutter/level2/video0.rgb
184,ref,subway,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/subway/reference/video0.rgb,subway:motion_noise_level2,subway/motion_noise/level2/video0.rgb,motion_noise,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/subway/motion_noise/level2/video0.rgb,subway:reference,subway/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/subway/reference/video0.rgb
185,ref,subway,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/subway/reference/video0.rgb,subway:reference,subway/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/subway/reference/video0.rgb,subway:motion_resolution_level0,subway/motion_resolution/level0/video0.rgb,motion_resolution,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/subway/motion_resolution/level0/video0.rgb
186,ref,classroom,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:reference,classroom/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:judder_level0,classroom/judder/level0/video0.rgb,judder,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/judder/level0/video0.rgb
187,ref,pink_room,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb,pink_room:duration_flicker_level0,pink_room/duration_flicker/level0/video0.rgb,duration_flicker,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/duration_flicker/level0/video0.rgb,pink_room:reference,pink_room/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb
188,ref,pink_room,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb,pink_room:dlss_rr_level0,pink_room/dlss_rr/level0/video0.rgb,dlss_rr,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/dlss_rr/level0/video0.rgb,pink_room:reference,pink_room/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb
189,ref,bistro_interior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:reference,bistro_interior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:judder_level0,bistro_interior/judder/level0/video0.rgb,judder,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/judder/level0/video0.rgb
190,ref,pink_room,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb,pink_room:judder_level0,pink_room/judder/level0/video0.rgb,judder,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/judder/level0/video0.rgb,pink_room:reference,pink_room/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb
191,ref,bistro_interior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:motion_resolution_level1,bistro_interior/motion_resolution/level1/video0.rgb,motion_resolution,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/motion_resolution/level1/video0.rgb,bistro_interior:motion_resolution_level0,bistro_interior/motion_resolution/level0/video0.rgb,motion_resolution,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/motion_resolution/level0/video0.rgb
192,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:reference,zeroday/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:motion_noise_level1,zeroday/motion_noise/level1/video0.rgb,motion_noise,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/motion_noise/level1/video0.rgb
193,ref,pink_room,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb,pink_room:motion_resolution_level1,pink_room/motion_resolution/level1/video0.rgb,motion_resolution,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/motion_resolution/level1/video0.rgb,pink_room:dlss_rr_level2,pink_room/dlss_rr/level2/video0.rgb,dlss_rr,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/dlss_rr/level2/video0.rgb
194,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:reference,bistro_exterior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:restir_level2,bistro_exterior/restir/level2/video0.rgb,restir,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/restir/level2/video0.rgb
195,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:reference,bistro_exterior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:duration_flicker_level0,bistro_exterior/duration_flicker/level0/video0.rgb,duration_flicker,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/duration_flicker/level0/video0.rgb
196,ref,bistro_interior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:judder_level1,bistro_interior/judder/level1/video0.rgb,judder,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/judder/level1/video0.rgb,bistro_interior:reference,bistro_interior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb
197,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:judder_level1,zeroday/judder/level1/video0.rgb,judder,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/judder/level1/video0.rgb,zeroday:dlss_rr_level1,zeroday/dlss_rr/level1/video0.rgb,dlss_rr,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/dlss_rr/level1/video0.rgb
198,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:motion_noise_level2,bistro_exterior/motion_noise/level2/video0.rgb,motion_noise,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/motion_noise/level2/video0.rgb,bistro_exterior:reference,bistro_exterior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb
199,ref,bistro_interior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:reference,bistro_interior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:dlss_rr_level1,bistro_interior/dlss_rr/level1/video0.rgb,dlss_rr,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/dlss_rr/level1/video0.rgb
200,ref,bistro_interior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:temporal-resolution-multiplexing_level1,bistro_interior/temporal-resolution-multiplexing/level1/video0.rgb,temporal-resolution-multiplexing,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/temporal-resolution-multiplexing/level1/video0.rgb,bistro_interior:duration_flicker_level0,bistro_interior/duration_flicker/level0/video0.rgb,duration_flicker,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/duration_flicker/level0/video0.rgb
201,ref,pink_room,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb,pink_room:reference,pink_room/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/reference/video0.rgb,pink_room:restir_level0,pink_room/restir/level0/video0.rgb,restir,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/pink_room/restir/level0/video0.rgb
202,ref,bistro_interior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:noise_colors_level0,bistro_interior/noise_colors/level0/video0.rgb,noise_colors,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/noise_colors/level0/video0.rgb,bistro_interior:reference,bistro_interior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb
203,ref,bistro_interior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb,bistro_interior:motion_noise_level0,bistro_interior/motion_noise/level0/video0.rgb,motion_noise,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/motion_noise/level0/video0.rgb,bistro_interior:reference,bistro_interior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_interior/reference/video0.rgb
204,ref,attic,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb,attic:motion_noise_level0,attic/motion_noise/level0/video0.rgb,motion_noise,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/motion_noise/level0/video0.rgb,attic:noise_colors_level1,attic/noise_colors/level1/video0.rgb,noise_colors,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/noise_colors/level1/video0.rgb
205,ref,landscape,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:reference,landscape/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:judder_level0,landscape/judder/level0/video0.rgb,judder,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/judder/level0/video0.rgb
206,ref,marbles,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/reference/video0.rgb,marbles:temporal-resolution-multiplexing_level1,marbles/temporal-resolution-multiplexing/level1/video0.rgb,temporal-resolution-multiplexing,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/temporal-resolution-multiplexing/level1/video0.rgb,marbles:temporal-resolution-multiplexing_level2,marbles/temporal-resolution-multiplexing/level2/video0.rgb,temporal-resolution-multiplexing,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/temporal-resolution-multiplexing/level2/video0.rgb
207,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:reference,zeroday/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:motion_noise_level2,zeroday/motion_noise/level2/video0.rgb,motion_noise,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/motion_noise/level2/video0.rgb
208,ref,classroom,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:reference,classroom/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:judder_level1,classroom/judder/level1/video0.rgb,judder,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/judder/level1/video0.rgb
209,ref,classroom,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:restir_level0,classroom/restir/level0/video0.rgb,restir,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/restir/level0/video0.rgb,classroom:stutter_level1,classroom/stutter/level1/video0.rgb,stutter,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/stutter/level1/video0.rgb
210,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:restir_level2,zeroday/restir/level2/video0.rgb,restir,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/restir/level2/video0.rgb,zeroday:motion_resolution_level0,zeroday/motion_resolution/level0/video0.rgb,motion_resolution,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/motion_resolution/level0/video0.rgb
211,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:duration_flicker_level1,zeroday/duration_flicker/level1/video0.rgb,duration_flicker,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/duration_flicker/level1/video0.rgb,zeroday:reference,zeroday/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb
212,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:motion_resolution_level2,bistro_exterior/motion_resolution/level2/video0.rgb,motion_resolution,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/motion_resolution/level2/video0.rgb,bistro_exterior:temporal-resolution-multiplexing_level2,bistro_exterior/temporal-resolution-multiplexing/level2/video0.rgb,temporal-resolution-multiplexing,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/temporal-resolution-multiplexing/level2/video0.rgb
213,ref,landscape,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:stutter_level1,landscape/stutter/level1/video0.rgb,stutter,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/stutter/level1/video0.rgb,landscape:reference,landscape/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb
214,ref,classroom,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:temporal-resolution-multiplexing_level1,classroom/temporal-resolution-multiplexing/level1/video0.rgb,temporal-resolution-multiplexing,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/temporal-resolution-multiplexing/level1/video0.rgb,classroom:reference,classroom/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb
215,ref,attic,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb,attic:motion_noise_level2,attic/motion_noise/level2/video0.rgb,motion_noise,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/motion_noise/level2/video0.rgb,attic:reference,attic/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb
216,ref,landscape,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:motion_resolution_level1,landscape/motion_resolution/level1/video0.rgb,motion_resolution,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/motion_resolution/level1/video0.rgb,landscape:reference,landscape/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb
217,ref,marbles,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/reference/video0.rgb,marbles:motion_noise_level2,marbles/motion_noise/level2/video0.rgb,motion_noise,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/motion_noise/level2/video0.rgb,marbles:reference,marbles/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/reference/video0.rgb
218,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:reference,bistro_exterior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:stutter_level1,bistro_exterior/stutter/level1/video0.rgb,stutter,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/stutter/level1/video0.rgb
219,ref,attic,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb,attic:restir_level1,attic/restir/level1/video0.rgb,restir,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/restir/level1/video0.rgb,attic:reference,attic/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb
220,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:reference,zeroday/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:motion_noise_level0,zeroday/motion_noise/level0/video0.rgb,motion_noise,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/motion_noise/level0/video0.rgb
221,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:temporal-resolution-multiplexing_level2,zeroday/temporal-resolution-multiplexing/level2/video0.rgb,temporal-resolution-multiplexing,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/temporal-resolution-multiplexing/level2/video0.rgb,zeroday:duration_flicker_level0,zeroday/duration_flicker/level0/video0.rgb,duration_flicker,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/duration_flicker/level0/video0.rgb
222,ref,marbles,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/reference/video0.rgb,marbles:judder_level2,marbles/judder/level2/video0.rgb,judder,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/judder/level2/video0.rgb,marbles:reference,marbles/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/reference/video0.rgb
223,ref,marbles,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/reference/video0.rgb,marbles:motion_resolution_level0,marbles/motion_resolution/level0/video0.rgb,motion_resolution,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/motion_resolution/level0/video0.rgb,marbles:temporal-resolution-multiplexing_level1,marbles/temporal-resolution-multiplexing/level1/video0.rgb,temporal-resolution-multiplexing,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/temporal-resolution-multiplexing/level1/video0.rgb
224,ref,landscape,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:reference,landscape/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:judder_level2,landscape/judder/level2/video0.rgb,judder,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/judder/level2/video0.rgb
225,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:judder_level0,bistro_exterior/judder/level0/video0.rgb,judder,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/judder/level0/video0.rgb,bistro_exterior:reference,bistro_exterior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb
226,ref,marbles,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/reference/video0.rgb,marbles:reference,marbles/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/reference/video0.rgb,marbles:motion_resolution_level1,marbles/motion_resolution/level1/video0.rgb,motion_resolution,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/marbles/motion_resolution/level1/video0.rgb
227,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:reference,zeroday/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:noise_colors_level1,zeroday/noise_colors/level1/video0.rgb,noise_colors,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/noise_colors/level1/video0.rgb
228,ref,classroom,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:reference,classroom/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:motion_resolution_level0,classroom/motion_resolution/level0/video0.rgb,motion_resolution,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/motion_resolution/level0/video0.rgb
229,ref,attic,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb,attic:reference,attic/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb,attic:dlss_rr_level1,attic/dlss_rr/level1/video0.rgb,dlss_rr,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/dlss_rr/level1/video0.rgb
230,ref,classroom,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:reference,classroom/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:noise_colors_level1,classroom/noise_colors/level1/video0.rgb,noise_colors,level1,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/noise_colors/level1/video0.rgb
231,ref,classroom,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:reference,classroom/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/reference/video0.rgb,classroom:stutter_level2,classroom/stutter/level2/video0.rgb,stutter,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/classroom/stutter/level2/video0.rgb
232,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:noise_colors_level0,bistro_exterior/noise_colors/level0/video0.rgb,noise_colors,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/noise_colors/level0/video0.rgb,bistro_exterior:reference,bistro_exterior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb
233,ref,bistro_exterior,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:reference,bistro_exterior/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/reference/video0.rgb,bistro_exterior:motion_noise_level0,bistro_exterior/motion_noise/level0/video0.rgb,motion_noise,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/bistro_exterior/motion_noise/level0/video0.rgb
234,ref,zeroday,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/reference/video0.rgb,zeroday:motion_noise_level0,zeroday/motion_noise/level0/video0.rgb,motion_noise,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/motion_noise/level0/video0.rgb,zeroday:noise_colors_level0,zeroday/noise_colors/level0/video0.rgb,noise_colors,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/zeroday/noise_colors/level0/video0.rgb
235,ref,landscape,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:reference,landscape/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:temporal-resolution-multiplexing_level2,landscape/temporal-resolution-multiplexing/level2/video0.rgb,temporal-resolution-multiplexing,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/temporal-resolution-multiplexing/level2/video0.rgb
236,ref,landscape,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:reference,landscape/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:restir_level2,landscape/restir/level2/video0.rgb,restir,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/restir/level2/video0.rgb
237,ref,attic,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb,attic:motion_noise_level2,attic/motion_noise/level2/video0.rgb,motion_noise,level2,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/motion_noise/level2/video0.rgb,attic:motion_noise_level0,attic/motion_noise/level0/video0.rgb,motion_noise,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/motion_noise/level0/video0.rgb
238,ref,landscape,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb,landscape:motion_resolution_level0,landscape/motion_resolution/level0/video0.rgb,motion_resolution,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/motion_resolution/level0/video0.rgb,landscape:reference,landscape/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/landscape/reference/video0.rgb
239,ref,attic,video0.rgb,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb,attic:reference,attic/reference/video0.rgb,reference,reference,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/reference/video0.rgb,attic:restir_level0,attic/restir/level0/video0.rgb,restir,level0,/mnt/wdblack2tb/all_sequences_new_lossless_raw/attic/restir/level0/video0.rgb
