observer,scene,condition_A,condition_B,is_A_selected,metric_A,level_A,metric_B,level_B,response_time_sec
aqsa,marbles,restir_level0,duration_flicker_level1,1,restir,level0,duration_flicker,level1,11.6516
aqsa,attic,duration_flicker_level1,motion_noise_level2,0,duration_flicker,level1,motion_noise,level2,4.2583
aqsa,bistro_exterior,restir_level2,duration_flicker_level2,1,restir,level2,duration_flicker,level2,3.4837
aqsa,pink_room,judder_level1,motion_noise_level0,1,judder,level1,motion_noise,level0,4.2250
aqsa,classroom,stutter_level2,noise_colors_level2,1,stutter,level2,noise_colors,level2,1.7250
aqsa,zeroday,motion_noise_level0,temporal-resolution-multiplexing_level1,1,motion_noise,level0,temporal-resolution-multiplexing,level1,12.9892
aqsa,zeroday,motion_noise_level2,duration_flicker_level2,1,motion_noise,level2,duration_flicker,level2,15.4933
aqsa,pink_room,motion_resolution_level0,stutter_level1,0,motion_resolution,level0,stutter,level1,4.6917
aqsa,subway,restir_level0,temporal-resolution-multiplexing_level2,0,restir,level0,temporal-resolution-multiplexing,level2,1.4709
aqsa,subway,judder_level0,duration_flicker_level0,1,judder,level0,duration_flicker,level0,10.7348
aqsa,zeroday,noise_colors_level1,restir_level0,1,noise_colors,level1,restir,level0,3.2338
aqsa,classroom,motion_noise_level0,restir_level1,1,motion_noise,level0,restir,level1,3.1045
aqsa,pink_room,temporal-resolution-multiplexing_level1,temporal-resolution-multiplexing_level2,1,temporal-resolution-multiplexing,level1,temporal-resolution-multiplexing,level2,3.1292
aqsa,subway,restir_level0,motion_resolution_level2,0,restir,level0,motion_resolution,level2,1.4793
aqsa,zeroday,duration_flicker_level0,temporal-resolution-multiplexing_level0,0,duration_flicker,level0,temporal-resolution-multiplexing,level0,19.9777
aqsa,marbles,duration_flicker_level0,restir_level1,0,duration_flicker,level0,restir,level1,2.7004
aqsa,pink_room,restir_level0,stutter_level1,0,restir,level0,stutter,level1,18.5065
aqsa,zeroday,temporal-resolution-multiplexing_level2,motion_resolution_level2,1,temporal-resolution-multiplexing,level2,motion_resolution,level2,4.2625
aqsa,subway,judder_level0,noise_colors_level1,0,judder,level0,noise_colors,level1,8.8719
aqsa,bistro_interior,restir_level1,dlss_rr_level0,0,restir,level1,dlss_rr,level0,1.4292
aqsa,subway,motion_noise_level1,judder_level1,0,motion_noise,level1,judder,level1,2.0625
aqsa,marbles,temporal-resolution-multiplexing_level0,judder_level1,1,temporal-resolution-multiplexing,level0,judder,level1,15.8501
aqsa,marbles,noise_colors_level0,motion_noise_level1,1,noise_colors,level0,motion_noise,level1,15.2395
aqsa,attic,motion_noise_level2,dlss_rr_level0,0,motion_noise,level2,dlss_rr,level0,18.1250
aqsa,zeroday,temporal-resolution-multiplexing_level1,dlss_rr_level1,0,temporal-resolution-multiplexing,level1,dlss_rr,level1,5.2792
aqsa,subway,dlss_rr_level0,motion_noise_level1,0,dlss_rr,level0,motion_noise,level1,8.4500
aqsa,landscape,motion_resolution_level1,noise_colors_level0,0,motion_resolution,level1,noise_colors,level0,7.5834
aqsa,marbles,motion_resolution_level1,noise_colors_level1,0,motion_resolution,level1,noise_colors,level1,2.7919
aqsa,subway,judder_level1,duration_flicker_level2,1,judder,level1,duration_flicker,level2,4.5625
aqsa,classroom,temporal-resolution-multiplexing_level2,noise_colors_level2,1,temporal-resolution-multiplexing,level2,noise_colors,level2,3.5585
aqsa,classroom,stutter_level0,dlss_rr_level0,0,stutter,level0,dlss_rr,level0,8.3459
aqsa,attic,motion_noise_level1,temporal-resolution-multiplexing_level2,1,motion_noise,level1,temporal-resolution-multiplexing,level2,2.1750
aqsa,attic,duration_flicker_level1,noise_colors_level0,1,duration_flicker,level1,noise_colors,level0,7.5625
aqsa,marbles,motion_resolution_level2,noise_colors_level1,0,motion_resolution,level2,noise_colors,level1,3.3000
aqsa,pink_room,noise_colors_level1,temporal-resolution-multiplexing_level2,1,noise_colors,level1,temporal-resolution-multiplexing,level2,4.8542
aqsa,subway,motion_noise_level1,judder_level2,0,motion_noise,level1,judder,level2,2.4626
aqsa,attic,motion_noise_level2,noise_colors_level1,0,motion_noise,level2,noise_colors,level1,23.5625
aqsa,subway,stutter_level0,judder_level0,1,stutter,level0,judder,level0,17.7981
aqsa,bistro_exterior,motion_noise_level1,duration_flicker_level2,1,motion_noise,level1,duration_flicker,level2,4.4005
aqsa,classroom,motion_noise_level2,restir_level1,1,motion_noise,level2,restir,level1,5.2125
aqsa,bistro_exterior,dlss_rr_level0,motion_noise_level1,0,dlss_rr,level0,motion_noise,level1,4.3250
aqsa,marbles,restir_level1,judder_level0,0,restir,level1,judder,level0,10.3042
aqsa,bistro_exterior,dlss_rr_level1,motion_noise_level1,0,dlss_rr,level1,motion_noise,level1,4.3959
aqsa,zeroday,stutter_level1,temporal-resolution-multiplexing_level0,1,stutter,level1,temporal-resolution-multiplexing,level0,28.4812
aqsa,classroom,restir_level0,stutter_level0,0,restir,level0,stutter,level0,3.8047
aqsa,bistro_exterior,noise_colors_level2,duration_flicker_level2,0,noise_colors,level2,duration_flicker,level2,3.0125
aqsa,marbles,motion_noise_level2,stutter_level0,0,motion_noise,level2,stutter,level0,18.7148
aqsa,classroom,stutter_level0,stutter_level1,0,stutter,level0,stutter,level1,10.0834
aqsa,classroom,duration_flicker_level0,noise_colors_level2,1,duration_flicker,level0,noise_colors,level2,3.9494
aqsa,marbles,noise_colors_level0,judder_level0,1,noise_colors,level0,judder,level0,4.6625
aqsa,classroom,motion_noise_level1,motion_noise_level0,0,motion_noise,level1,motion_noise,level0,2.8876
aqsa,marbles,stutter_level0,restir_level1,1,stutter,level0,restir,level1,14.7310
aqsa,subway,restir_level2,motion_noise_level2,1,restir,level2,motion_noise,level2,1.7962
aqsa,subway,temporal-resolution-multiplexing_level0,motion_noise_level0,1,temporal-resolution-multiplexing,level0,motion_noise,level0,2.4959
aqsa,zeroday,judder_level1,temporal-resolution-multiplexing_level0,1,judder,level1,temporal-resolution-multiplexing,level0,3.5959
aqsa,pink_room,temporal-resolution-multiplexing_level2,motion_resolution_level1,0,temporal-resolution-multiplexing,level2,motion_resolution,level1,3.8417
aqsa,bistro_interior,stutter_level2,judder_level0,0,stutter,level2,judder,level0,3.9796
aqsa,pink_room,motion_resolution_level2,duration_flicker_level0,0,motion_resolution,level2,duration_flicker,level0,1.5375
aqsa,attic,dlss_rr_level1,motion_noise_level1,0,dlss_rr,level1,motion_noise,level1,5.9750
aqsa,bistro_exterior,noise_colors_level0,motion_noise_level0,0,noise_colors,level0,motion_noise,level0,8.8584
aqsa,bistro_exterior,noise_colors_level0,stutter_level1,1,noise_colors,level0,stutter,level1,8.5087
aqsa,landscape,judder_level2,noise_colors_level0,1,judder,level2,noise_colors,level0,8.2887
aqsa,pink_room,motion_noise_level2,judder_level1,0,motion_noise,level2,judder,level1,7.5504
aqsa,landscape,stutter_level1,judder_level1,0,stutter,level1,judder,level1,17.7481
aqsa,landscape,motion_resolution_level0,dlss_rr_level1,1,motion_resolution,level0,dlss_rr,level1,11.4473
aqsa,pink_room,judder_level0,stutter_level0,1,judder,level0,stutter,level0,19.6150
aqsa,subway,temporal-resolution-multiplexing_level0,stutter_level0,0,temporal-resolution-multiplexing,level0,stutter,level0,1.7542
aqsa,bistro_exterior,temporal-resolution-multiplexing_level0,duration_flicker_level0,1,temporal-resolution-multiplexing,level0,duration_flicker,level0,8.5095
aqsa,classroom,dlss_rr_level1,stutter_level0,0,dlss_rr,level1,stutter,level0,4.4588
aqsa,bistro_interior,stutter_level2,dlss_rr_level1,0,stutter,level2,dlss_rr,level1,7.3760
aqsa,pink_room,temporal-resolution-multiplexing_level2,judder_level2,0,temporal-resolution-multiplexing,level2,judder,level2,5.0048
aqsa,pink_room,temporal-resolution-multiplexing_level2,duration_flicker_level1,1,temporal-resolution-multiplexing,level2,duration_flicker,level1,2.4546
aqsa,bistro_exterior,dlss_rr_level2,motion_resolution_level2,1,dlss_rr,level2,motion_resolution,level2,1.3417
aqsa,marbles,dlss_rr_level2,stutter_level1,0,dlss_rr,level2,stutter,level1,18.6250
aqsa,classroom,motion_noise_level0,judder_level0,1,motion_noise,level0,judder,level0,9.7792
aqsa,pink_room,temporal-resolution-multiplexing_level2,stutter_level2,0,temporal-resolution-multiplexing,level2,stutter,level2,5.0881
aqsa,landscape,motion_resolution_level2,noise_colors_level0,0,motion_resolution,level2,noise_colors,level0,2.7087
aqsa,attic,duration_flicker_level2,judder_level2,0,duration_flicker,level2,judder,level2,2.9751
aqsa,subway,restir_level1,motion_noise_level2,1,restir,level1,motion_noise,level2,2.0625
aqsa,classroom,temporal-resolution-multiplexing_level2,motion_resolution_level2,1,temporal-resolution-multiplexing,level2,motion_resolution,level2,1.3375
aqsa,bistro_interior,noise_colors_level0,motion_noise_level0,0,noise_colors,level0,motion_noise,level0,12.7298
aqsa,attic,restir_level1,motion_noise_level1,0,restir,level1,motion_noise,level1,5.6250
aqsa,attic,stutter_level0,motion_noise_level0,1,stutter,level0,motion_noise,level0,18.9091
aqsa,landscape,motion_resolution_level1,restir_level1,1,motion_resolution,level1,restir,level1,8.9709
aqsa,subway,stutter_level1,judder_level2,1,stutter,level1,judder,level2,4.3125
aqsa,bistro_exterior,motion_noise_level1,noise_colors_level0,1,motion_noise,level1,noise_colors,level0,5.2007
aqsa,bistro_exterior,restir_level1,duration_flicker_level2,1,restir,level1,duration_flicker,level2,3.4671
aqsa,marbles,restir_level1,temporal-resolution-multiplexing_level2,0,restir,level1,temporal-resolution-multiplexing,level2,12.9435
aqsa,bistro_exterior,motion_resolution_level2,duration_flicker_level2,0,motion_resolution,level2,duration_flicker,level2,13.5352
aqsa,subway,motion_resolution_level0,stutter_level0,0,motion_resolution,level0,stutter,level0,31.4001
aqsa,pink_room,restir_level1,dlss_rr_level0,1,restir,level1,dlss_rr,level0,25.4678
aqsa,marbles,judder_level2,stutter_level1,0,judder,level2,stutter,level1,23.7968
aqsa,zeroday,temporal-resolution-multiplexing_level0,duration_flicker_level1,0,temporal-resolution-multiplexing,level0,duration_flicker,level1,17.6293
aqsa,pink_room,noise_colors_level2,stutter_level1,0,noise_colors,level2,stutter,level1,5.3175
aqsa,subway,temporal-resolution-multiplexing_level0,motion_resolution_level1,1,temporal-resolution-multiplexing,level0,motion_resolution,level1,19.0084
aqsa,zeroday,motion_noise_level2,restir_level0,0,motion_noise,level2,restir,level0,19.8181
aqsa,landscape,noise_colors_level0,dlss_rr_level1,1,noise_colors,level0,dlss_rr,level1,29.1228
aqsa,zeroday,motion_resolution_level0,temporal-resolution-multiplexing_level0,0,motion_resolution,level0,temporal-resolution-multiplexing,level0,10.8848
aqsa,landscape,judder_level0,dlss_rr_level1,1,judder,level0,dlss_rr,level1,24.3864
aqsa,classroom,stutter_level0,noise_colors_level0,0,stutter,level0,noise_colors,level0,28.6910
aqsa,landscape,restir_level0,restir_level1,0,restir,level0,restir,level1,25.0158
aqsa,bistro_exterior,noise_colors_level1,motion_noise_level1,0,noise_colors,level1,motion_noise,level1,19.8266
aqsa,bistro_interior,motion_resolution_level2,dlss_rr_level1,0,motion_resolution,level2,dlss_rr,level1,7.7426
aqsa,landscape,stutter_level1,stutter_level0,0,stutter,level1,stutter,level0,36.0463
aqsa,attic,motion_noise_level1,duration_flicker_level2,1,motion_noise,level1,duration_flicker,level2,18.0459
aqsa,attic,judder_level2,restir_level0,1,judder,level2,restir,level0,10.6875
aqsa,marbles,stutter_level1,dlss_rr_level1,1,stutter,level1,dlss_rr,level1,19.6567
aqsa,bistro_exterior,temporal-resolution-multiplexing_level0,noise_colors_level0,0,temporal-resolution-multiplexing,level0,noise_colors,level0,30.2956
aqsa,bistro_interior,noise_colors_level0,duration_flicker_level0,0,noise_colors,level0,duration_flicker,level0,25.8324
aqsa,attic,motion_resolution_level0,judder_level0,0,motion_resolution,level0,judder,level0,24.3859
aqsa,subway,judder_level1,dlss_rr_level2,1,judder,level1,dlss_rr,level2,9.7180
aqsa,attic,judder_level0,temporal-resolution-multiplexing_level0,0,judder,level0,temporal-resolution-multiplexing,level0,29.6745
aqsa,marbles,dlss_rr_level0,noise_colors_level0,0,dlss_rr,level0,noise_colors,level0,11.6133
aqsa,bistro_exterior,motion_resolution_level0,duration_flicker_level2,0,motion_resolution,level0,duration_flicker,level2,6.5709
aqsa,attic,duration_flicker_level1,judder_level0,0,duration_flicker,level1,judder,level0,4.0465
aqsa,landscape,stutter_level1,motion_noise_level2,0,stutter,level1,motion_noise,level2,28.5287
aqsa,subway,motion_noise_level2,restir_level0,1,motion_noise,level2,restir,level0,8.2679
aqsa,classroom,noise_colors_level2,judder_level2,0,noise_colors,level2,judder,level2,4.4422
aqsa,landscape,duration_flicker_level0,dlss_rr_level1,0,duration_flicker,level0,dlss_rr,level1,10.7890
aqsa,marbles,restir_level1,dlss_rr_level1,0,restir,level1,dlss_rr,level1,8.8387
aqsa,attic,stutter_level1,stutter_level0,1,stutter,level1,stutter,level0,15.7750
aqsa,landscape,motion_resolution_level1,dlss_rr_level0,0,motion_resolution,level1,dlss_rr,level0,5.6042
aqsa,landscape,stutter_level1,noise_colors_level1,0,stutter,level1,noise_colors,level1,9.6304
aqsa,zeroday,motion_resolution_level2,judder_level2,0,motion_resolution,level2,judder,level2,5.3882
aqsa,marbles,noise_colors_level2,temporal-resolution-multiplexing_level2,0,noise_colors,level2,temporal-resolution-multiplexing,level2,5.3008
aqsa,subway,restir_level0,stutter_level2,0,restir,level0,stutter,level2,8.1131
aqsa,zeroday,temporal-resolution-multiplexing_level0,temporal-resolution-multiplexing_level1,0,temporal-resolution-multiplexing,level0,temporal-resolution-multiplexing,level1,10.9389
aqsa,pink_room,stutter_level1,judder_level1,0,stutter,level1,judder,level1,23.8822
aqsa,marbles,motion_resolution_level2,stutter_level2,0,motion_resolution,level2,stutter,level2,4.9671
aqsa,subway,noise_colors_level0,judder_level2,1,noise_colors,level0,judder,level2,5.9841
aqsa,zeroday,motion_noise_level1,temporal-resolution-multiplexing_level1,1,motion_noise,level1,temporal-resolution-multiplexing,level1,5.8008
aqsa,bistro_exterior,duration_flicker_level0,stutter_level0,0,duration_flicker,level0,stutter,level0,9.0761
aqsa,landscape,temporal-resolution-multiplexing_level2,restir_level1,0,temporal-resolution-multiplexing,level2,restir,level1,6.5091
aqsa,subway,judder_level2,dlss_rr_level1,1,judder,level2,dlss_rr,level1,10.7515
aqsa,subway,restir_level0,temporal-resolution-multiplexing_level1,0,restir,level0,temporal-resolution-multiplexing,level1,5.4050
aqsa,pink_room,restir_level1,temporal-resolution-multiplexing_level2,0,restir,level1,temporal-resolution-multiplexing,level2,5.3417
aqsa,zeroday,stutter_level0,temporal-resolution-multiplexing_level1,1,stutter,level0,temporal-resolution-multiplexing,level1,5.4840
aqsa,landscape,restir_level2,dlss_rr_level1,1,restir,level2,dlss_rr,level1,5.4757
aqsa,zeroday,dlss_rr_level2,temporal-resolution-multiplexing_level0,0,dlss_rr,level2,temporal-resolution-multiplexing,level0,5.5715
aqsa,pink_room,temporal-resolution-multiplexing_level2,duration_flicker_level2,1,temporal-resolution-multiplexing,level2,duration_flicker,level2,14.8394
aqsa,attic,motion_resolution_level1,duration_flicker_level1,1,motion_resolution,level1,duration_flicker,level1,6.6625
aqsa,classroom,dlss_rr_level0,temporal-resolution-multiplexing_level0,0,dlss_rr,level0,temporal-resolution-multiplexing,level0,4.4589
aqsa,zeroday,temporal-resolution-multiplexing_level0,judder_level0,0,temporal-resolution-multiplexing,level0,judder,level0,5.3507
aqsa,classroom,motion_resolution_level1,duration_flicker_level1,0,motion_resolution,level1,duration_flicker,level1,14.6185
aqsa,landscape,duration_flicker_level1,noise_colors_level2,0,duration_flicker,level1,noise_colors,level2,5.2715
aqsa,marbles,temporal-resolution-multiplexing_level0,motion_noise_level1,1,temporal-resolution-multiplexing,level0,motion_noise,level1,15.8875
aqsa,marbles,duration_flicker_level2,stutter_level0,0,duration_flicker,level2,stutter,level0,9.7637
aqsa,classroom,noise_colors_level2,motion_noise_level2,0,noise_colors,level2,motion_noise,level2,4.8006
aqsa,pink_room,temporal-resolution-multiplexing_level2,dlss_rr_level2,0,temporal-resolution-multiplexing,level2,dlss_rr,level2,8.7260
